02,74122490255,726549005916,726549068802
01,72161054167,727011811508,727011865140
01,78501253573,727107209685,727107287265
02,76800690736,727296708250,727296775202
01,79742623386,727725080146,727725162517
02,75176459784,727066017515,727066091818
01,70829623137,726446999445,726447064842
02,74649458356,727729419705,727729491012
02,74293855843,728196503794,728196573537
02,72161054167,726962579667,726962640479
01,71815259064,728382218282,728382277384
01,75176459784,727098178918,727098250560
01,78371711341,727881785514,727881856083
01,75176459784,727967803665,727967870403
01,70712776382,726396995214,726397066781
01,76800690736,726693686757,726693758172
02,72618837919,726626153125,726626215207
01,71292919005,726826085454,726826153134
02,73831682464,725879209776,725879296538
02,71818705309,726698176886,726698240149
02,75551242547,728449356740,728449419581
02,73831682464,727207732327,727207800385
02,77676513156,727614208361,727614282678
02,70036753924,726875023994,726875088141
01,79722117545,727615838828,727615908172
01,77676513156,726083988804,726084049327
02,74293855843,727069642480,727069707400
02,73549621069,726302247533,726302321840
01,79722117545,727382925676,727383002940
02,79060728158,728182187970,728182243912
01,78501253573,727197144221,727197208992
01,78103144553,726992916339,726993005939
01,79741037542,726425307445,726425361455
01,75551242547,728344673493,728344743340
01,78661607195,726963253961,726963321360
01,77676513156,728035411345,728035468571
01,77277412863,728408244053,728408300791
02,75551242547,726972425193,726972487610
01,70778196241,726210136849,726210201724
02,73549621069,727988111423,727988183528
02,78309943269,727447840977,727447916707
01,70999239597,726545281959,726545334642
01,74902481387,726933913171,726933984898
02,71978348617,727396372147,727396425416
02,78103144553,728059910345,728059982799
02,72618837919,726480105475,726480168397
01,71523577650,727412173105,727412238489
01,74649458356,726099109728,726099183013
02,76235732534,726656955030,726657029005
02,75848482739,726676373346,726676441160
02,78103144553,726866472877,726866534074
02,76800690736,728144858769,728144931476
02,71523577650,726222091183,726222176259
01,74649458356,726518910919,726518973920
02,71818705309,728317612560,728317689947
01,77676513156,726619483253,726619539831
02,71818705309,725953986809,725954038579
01,76800690736,728071491390,728071537227
01,78309943269,727222911966,727222977487
02,78661607195,726654686279,726654746313
02,76923189928,727665636830,727665703788
01,75707237854,727467507563,727467580339
01,70662681253,726555683139,726555755345
02,70036753924,727497365935,727497442543
02,78729295716,726650583515,726650659898
02,78729295716,728460899694,728460974029
01,73549621069,728424607472,728424685496
02,76800690736,726712228389,726712302612
01,76683964495,727983135389,727983208043
01,73831682464,726362414349,726362479936
02,72618837919,727531043240,727531102979
02,76923189928,728343604560,728343677262
02,72161054167,727108164911,727108226911
02,70662681253,728295787171,728295869766
