02,70829623137,749884074038,749884137382
02,75848482739,750143643479,750143697945
01,79722117545,751958923056,751958996664
01,73831682464,750901214590,750901271062
02,74741995854,750679319872,750679391525
01,78309943269,751151353222,751151389991
02,79741037542,750148963006,750149033399
02,77143869796,751807598667,751807666582
01,77143869796,751767533033,751767605112
01,78103144553,751837117077,751837196073
01,70036753924,751043458689,751043514601
01,79741037542,750146014183,750146084185
01,75551242547,750948904502,750948980729
01,74741995854,750654178998,750654223315
01,70662681253,750873943988,750874028996
01,70999239597,751033251847,751033308581
02,73549621069,750854118761,750854180904
02,74122490255,750942363077,750942426408
01,71978348617,751767372311,751767442317
02,74741995854,749770783342,749770844613
02,74741995854,750976108332,750976176165
02,76678979598,750928422184,750928485059
01,73549621069,751875866002,751875937618
01,70662681253,750565212111,750565309725
01,74912750666,750773021649,750773103148
02,73171032927,751263748360,751263830508
02,79741037542,750698562632,750698635895
01,76683964495,749677182646,749677260867
01,74293855843,751756511926,751756573971
02,75551242547,751777236749,751777307246
02,78729295716,750138673855,750138746695
02,78501253573,750393241919,750393319268
01,74106789231,751285449890,751285506907
02,78371711341,750487586747,750487662387
02,78309943269,751707027385,751707101860
02,75848482739,751429806240,751429866175
01,76800690736,749712055319,749712117826
02,74178783480,751512561930,751512633289
02,77885288153,751999986031,752000060734
02,70829623137,751474472596,751474552862
02,71292919005,750420959106,750421022187
02,71196192046,751352919766,751352974145
01,70712776382,751116760132,751116807246
02,75848482739,751791793806,751791866791
01,76678979598,751430479436,751430558222
01,74912750666,750656635193,750656692140
02,70036753924,751658792773,751658859960
01,73780661272,751576856121,751576925378
02,78743332690,749878627175,749878711061
01,78371711341,751389170367,751389246234
01,71979248938,751760064352,751760144222
02,74178783480,749965716011,749965791186
02,79722117545,749422814349,749422880788
01,71978348617,751200745550,751200812156
01,70036753924,751160298041,751160364689
02,71523577650,750127391909,750127457163
02,79722117545,751231133459,751231213552
02,76923189928,751516490957,751516566479
01,71292919005,750056576146,750056636945
01,73831682464,750550588739,750550671772
01,70450277608,751369428640,751369495340
01,74741995854,750664323090,750664398499
