01,76923189928,742169008025,742169077200
02,71978348617,742983289131,742983342121
02,79902333440,742494595162,742494671586
02,74649458356,742678975823,742679049011
01,72161054167,743373208119,743373269086
02,78661607195,743757898804,743757975954
02,79060728158,743365554534,743365622203
01,77397375740,742761212013,742761268520
01,74293855843,742434709517,742434784667
01,74106789231,741970400211,741970470039
02,73171032927,742068695514,742068768028
01,79742623386,742228719737,742228795845
01,78371711341,742547027958,742547099047
02,73171032927,744015901515,744015970615
02,73549621069,743156921564,743156996546
02,77277412863,743986755576,743986827417
02,73549621069,743844390737,743844454997
01,76800690736,743416981146,743417044084
02,72161054167,743219597411,743219655995
02,77143869796,743623661787,743623716632
02,76678979598,744004624341,744004690509
02,79902333440,743412473994,743412536874
02,71815259064,741979035097,741979083211
01,78743332690,742045972512,742046050005
01,70829623137,742237374526,742237448663
02,78661607195,741486438557,741486489339
01,76923189928,743422314254,743422397572
01,75848482739,743117995434,743118084455
02,76923189928,742659909624,742659989332
01,74122490255,743385658313,743385739272
01,71523577650,742063374077,742063438239
02,70662681253,742007342490,742007416137
02,70036753924,743888658408,743888735026
02,71978348617,741599251023,741599311249
01,79722117545,744095746036,744095817039
02,71818705309,742313586397,742313645836
02,73780661272,742591129774,742591198579
01,78371711341,743855476974,743855539677
02,76235732534,743877597611,743877665383
01,79741037542,742115082778,742115155500
01,79060728158,741879236341,741879278641
02,78661607195,741600782315,741600858111
01,70662681253,743592130337,743592181405
02,71523577650,741906250567,741906312851
01,75176459784,741609894848,741609961571
01,78309943269,742557050971,742557122930
02,71979248938,742936176708,742936233871
02,75551242547,743815302363,743815377748
01,79741037542,741919764033,741919839282
01,75707237854,742409563617,742409636710
02,77143869796,743315469826,743315540983
01,71815259064,741928166003,741928225091
02,78103144553,741793020479,741793100355
02,74122490255,744091156651,744091224757
02,78501253573,742486502973,742486567293
02,71979248938,742673942871,742674014749
01,75551242547,742494098635,742494168646
01,73831682464,744050003363,744050056071
01,73780661272,742321319751,742321376654
01,74741995854,743649754475,743649838697
02,78103144553,743835261509,743835315902
01,76678979598,742005987198,742006053328
02,74293855843,741897279068,741897350861
02,71292919005,743768752041,743768828910
01,71292919005,742246268407,742246337538
02,73831682464,743934188654,743934246453
02,79902333440,742745177969,742745251075
01,76678979598,743140552395,743140619654
01,72618837919,742280297741,742280361639
02,79516191592,741587705841,741587786910
02,74178783480,743708066309,743708138515
02,74178783480,742503038732,742503102912
02,76683964495,742659530242,742659612704
02,71978348617,742218882442,742218946803
01,70450277608,742880000688,742880064891
01,79902333440,742869711608,742869800460
02,76923189928,741805471315,741805561861
01,71818705309,742663851765,742663917615
02,70999239597,741511848672,741511908435
02,74106789231,743722569673,743722657196
01,79722117545,743517804599,743517890805
