02,76683964495,752829313616,752829372554
02,74741995854,752693323126,752693398860
01,79516191592,752916645156,752916710487
02,70829623137,753051751152,753051807268
02,74912750666,754352785467,754352837297
02,74741995854,754571420203,754571491824
02,75176459784,754323585135,754323658882
01,74106789231,753627827308,753627903443
02,75176459784,753548727395,753548809055
02,71523577650,752607632444,752607709808
01,79902333440,752132777226,752132833084
01,79902333440,752116296156,752116354677
02,79902333440,752560087285,752560142432
02,71818705309,753834204988,753834270707
01,70712776382,754133540943,754133586535
02,71978348617,754687973736,754688058573
02,75707237854,754052678762,754052741533
01,77277412863,753838217740,753838286438
02,74741995854,752693577439,752693660428
02,77885288153,754670001513,754670061741
01,70829623137,752289206482,752289264623
02,71818705309,754129046628,754129108074
01,79060728158,752896240906,752896314363
02,71979248938,754498374823,754498431133
02,70712776382,753555991818,753556057531
02,74649458356,752402854390,752402919278
01,76678979598,752748527971,752748574189
01,73549621069,752995927294,752995984191
01,74902481387,752955047308,752955116140
01,73831682464,753618295634,753618377601
01,79742623386,752359408546,752359473440
01,78501253573,752212188671,752212259988
02,71815259064,753253684818,753253754777
02,77885288153,752811035232,752811089384
02,74106789231,752876291263,752876367449
02,71523577650,752502059708,752502130100
01,79722117545,752311996498,752312070351
02,76923189928,753188729705,753188803051
01,76923189928,754165183980,754165262755
01,70778196241,752670225794,752670288571
01,75707237854,753204242720,753204298734
01,71523577650,753668834032,753668894976
02,76923189928,754603913232,754603986701
01,77676513156,753054272302,753054356036
