02,70662681253,749379072701,749379134333
01,70450277608,748969545043,748969603949
01,74178783480,748858464309,748858515429
01,77397375740,747077696040,747077783234
02,71196192046,748290782039,748290845055
01,71196192046,748518715181,748518788612
01,79742623386,747335571221,747335642555
02,70036753924,748494390412,748494453841
01,79516191592,749449627778,749449696972
02,78661607195,747371235526,747371298005
02,79060728158,748567023398,748567105908
01,73549621069,747588294722,747588365694
01,74912750666,746971856358,746971924845
01,71978348617,748528038879,748528099559
01,75848482739,749330248086,749330297916
01,70712776382,748271397497,748271468679
02,74902481387,747086396823,747086467499
02,70999239597,748903575216,748903634707
01,77885288153,748511737318,748511795461
02,79902333440,748434141236,748434216898
02,74912750666,748649982072,748650043033
01,75848482739,749137155222,749137221794
