02,77143869796,756215302880,756215375827
02,70662681253,756892707527,756892760535
01,79516191592,757022623505,757022692089
01,74912750666,755058435298,755058521043
02,76235732534,755721052290,755721109222
02,75176459784,755392852886,755392913567
01,71815259064,755907935568,755908022246
02,78729295716,756318811266,756318875495
02,76800690736,755775450849,755775524404
01,70778196241,754976335269,754976390899
02,74106789231,756561038204,756561096244
01,77277412863,756987381542,756987451695
01,77676513156,755805537645,755805597367
02,72618837919,755482235120,755482294530
01,70662681253,755275034192,755275120450
02,77885288153,754942888594,754942963673
01,76678979598,756561706736,756561783053
02,76678979598,755105770943,755105842375
02,72901306720,755063152845,755063212440
02,75176459784,755447366360,755447445249
01,73171032927,754806517714,754806598586
01,74178783480,754856867517,754856932334
01,76678979598,755257953200,755258007725
02,78729295716,755116096932,755116167762
01,71978348617,755596442172,755596513168
01,78501253573,755284367426,755284422978
02,76678979598,756385571583,756385635338
01,74902481387,757178375475,757178446459
01,76235732534,755622119375,755622189575
01,72901306720,755993590988,755993646033
02,70778196241,755906021877,755906088148
01,71818705309,756851119193,756851186624
01,79516191592,756072880874,756072955319
01,78729295716,754716338406,754716402749
01,73171032927,757210751158,757210820460
01,71523577650,755882538508,755882605472
02,76800690736,757245646478,757245696338
01,79722117545,756197432501,756197486591
01,72901306720,756854105037,756854155095
01,73780661272,756613965477,756614033964
01,70036753924,757230322834,757230372991
01,78103144553,756269647289,756269716303
01,76923189928,756461653524,756461713018
02,78103144553,756969901710,756969948422
02,72161054167,755775574797,755775646066
01,75848482739,755755605316,755755681559
01,71523577650,757244111579,757244165218
02,71292919005,756523919561,756523992611
01,76800690736,754951068614,754951141213
01,71292919005,757000668849,757000761776
01,70712776382,756121548081,756121599527
02,79741037542,755190055174,755190135200
02,79516191592,755840042999,755840124672
01,70829623137,756335478443,756335548400
02,76235732534,756138992261,756139058330
01,78501253573,756899591680,756899656189
01,73780661272,757227462612,757227528843
02,79741037542,756328079042,756328141554
01,78103144553,756733576015,756733644497
02,70999239597,754929968513,754930041745
01,71815259064,754846100583,754846162191
01,74122490255,755766132509,755766217636
01,74649458356,755199852895,755199922086
02,71979248938,756162158705,756162220009
01,70662681253,756618894045,756618965796
01,74649458356,755825979916,755826041510
02,78309943269,755560843083,755560908427
02,78309943269,755668830691,755668900418
02,76683964495,756250671038,756250724685
02,79902333440,757202491909,757202572089
