02,70162987746,372842393282,372842476639
01,78435614275,372983006206,372983066554
02,72288017175,371953300209,371953359759
02,78732809544,371990502877,371990579769
02,78231053965,372969781434,372969850040
02,77654176487,373249239300,373249293020
02,74484779673,371736764122,371736838658
01,76928508446,371945505061,371945576506
01,78731026887,370790744234,370790819418
02,75393794231,370979907218,370979972763
01,78732809544,372220672523,372220743704
02,79057785978,371323231767,371323299163
02,76875122948,370949757024,370949820344
