01,76024909867,353161304659,353161359487
02,70097280301,353424792968,353424855090
02,72880665915,352857978502,352858029376
02,77716096257,352440301728,352440371061
01,77029075037,353263135310,353263201103
01,78484289695,353745254141,353745322152
02,74777351227,353212688604,353212760639
02,74484779673,354154492649,354154564079
01,78231053965,352392534966,352392615842
02,70162987746,352623429299,352623505487
02,71432059796,353495739898,353495806508
01,71657800302,353086782629,353086851030
01,79166486321,352317678152,352317749394
02,79173333158,354709112608,354709194879
01,74906819266,352263610606,352263663284
01,74777351227,353364279778,353364342178
02,77388446629,354429298503,354429360006
01,72415022583,354471544291,354471619101
02,72588692755,352870073247,352870148122
01,76928508446,353658899375,353658967136
02,74122230721,352679718790,352679785918
01,79526615710,352259685336,352259748823
02,73910992710,353061455383,353061531821
01,73428527295,353728060563,353728124041
02,75527959503,354493449926,354493512971
02,73428527295,352570454385,352570535676
01,78731026887,352904322227,352904391981
02,78484289695,353634366609,353634436726
02,72267191705,353365090239,353365156905
01,74831506069,352484298271,352484368589
01,75461263651,353438935157,353438998960
02,75708242708,354445395363,354445464993
02,71802730703,353919442669,353919520633
02,78732809544,354151595129,354151660518
01,70126179861,352814505234,352814583080
02,75223805077,353174637643,353174723159
02,75979226137,353610754235,353610826123
01,72267191705,352809961439,352810036033
01,78731026887,352570293938,352570349263
02,74484779673,352933877322,352933950670
01,74990234921,353292961704,353293018958
02,77055491216,353689950348,353690028053
01,72880665915,353440261653,353440341352
01,75125383064,353204892601,353204956168
01,70830782443,352897025582,352897090864
02,74685487666,353606454758,353606533376
01,72912590341,353049358093,353049420144
