01,79173333158,367591730993,367591796834
02,72770580764,367908235900,367908313718
01,71316159259,365576378489,365576429020
01,74081869316,366092195073,366092278429
01,71657800302,366472203789,366472290392
02,78176367070,366782851728,366782918546
01,74122230721,366060648057,366060711459
01,71603089512,366782207384,366782278733
01,72354535035,367050275057,367050336401
01,75223805077,365512013901,365512102656
01,79542942984,366586790914,366586852873
01,78231053965,367607425002,367607507160
01,72010276439,367062750396,367062801770
01,73428527295,367089050931,367089098778
02,79636031161,367358844094,367358916309
02,74777351227,366733866894,366733939722
01,78731026887,367899662109,367899732952
01,79057785978,366607094483,366607158704
02,71432059796,366168339328,366168396915
02,75825387319,365860826946,365860904109
02,78231053965,367871759195,367871822397
01,73834836658,365552701809,365552777761
01,76420488890,367178994611,367179057498
01,74231160282,367668880765,367668946693
01,73910992710,367679781009,367679830072
02,72880665915,367914366507,367914433860
01,72880665915,367357119957,367357185250
02,75461263651,365520823501,365520895344
01,70108955891,366182733916,366182794421
02,79057785978,367715552662,367715628033
02,79173333158,367403999138,367404074819
01,75393794231,367884830903,367884899748
02,72415022583,367486290205,367486357806
02,78176367070,366435392327,366435442154
02,75979226137,365585894554,365585981208
01,79636031161,366250441773,366250514276
02,75708242708,367744609820,367744676387
01,77812594022,366442861538,366442937927
02,73177270812,366068691515,366068758071
01,79166486321,368027576564,368027661226
01,75223805077,367097376414,367097436805
02,72354535035,366302870532,366302939504
