02,70108955891,355591230516,355591292230
01,75708242708,357360108927,357360179831
02,74831506069,355176137387,355176209299
02,70760014394,355492747605,355492813706
02,77135085626,355250746954,355250829932
01,77388446629,355712801241,355712863622
02,77797501526,356149958307,356150016818
01,71657800302,355926996545,355927080690
02,74231160282,357522153955,357522214985
02,73357334914,355310121119,355310195329
01,71316159259,356434772327,356434835924
01,78435614275,356856518079,356856577177
02,72912590341,356020129685,356020181883
02,72912590341,354965961306,354966050460
01,72765876709,355817843761,355817918135
02,76928508446,355807051720,355807125665
01,79603290786,357249995120,357250067769
01,73357334914,356566079797,356566144451
01,79057785978,357469152355,357469226359
02,79636031161,356688798205,356688866113
