01,72765876709,359481203069,359481259651
02,79251694480,357593151883,357593222799
01,71657800302,357688759064,357688835502
02,71782230095,359097763361,359097817392
02,77812594022,357593960648,357594021264
01,79542942984,359032115473,359032191305
02,70097280301,357683381534,357683455751
01,79930059730,358186373205,358186436310
02,72588692755,358661058515,358661122905
01,79542942984,358359247477,358359327153
02,75979226137,359006970905,359007046930
01,72267191705,357954485115,357954555433
02,71657800302,358023361330,358023436104
01,79057785978,358916382187,358916453913
02,75393794231,359416445023,359416516285
02,72912590341,357685868914,357685926445
02,79166486321,357761180336,357761243970
02,79636031161,359535406215,359535487193
02,77029075037,359120412280,359120483694
02,72816239088,358585805113,358585868975
01,72912590341,359937732507,359937801535
01,70126179861,360042559554,360042640811
01,71657800302,357839981936,357840039946
