02,73902704414,376957876066,376957941916
01,70760014394,376160713240,376160774387
02,75393794231,376631327545,376631401945
02,72415022583,376828518464,376828586990
01,79930059730,376282762447,376282824602
02,78484289695,377808541225,377808611029
01,72010276439,376156421598,376156500252
01,79930059730,378409478210,378409547626
02,75125383064,378092857257,378092910912
01,79173333158,377032726452,377032786679
02,70162987746,377693890647,377693956854
01,79930059730,376832482386,376832540879
01,75125383064,376183443007,376183504666
01,72880665915,377688275910,377688352460
01,74484779673,376850142141,376850217209
02,76940351899,376616326277,376616417380
01,74777351227,376878137516,376878212123
02,79038358599,377653784875,377653854321
02,71432059796,376782592173,376782669649
02,78618721995,376622687577,376622744075
02,73428527295,376764463983,376764521978
02,72288017175,376862982941,376863061870
01,77654176487,376116768243,376116842576
01,74231160282,377203693887,377203742229
02,73357334914,376527268271,376527332599
01,73834836658,377031129287,377031210534
02,77654176487,378257327062,378257388980
02,79038358599,376674464076,376674517899
01,73428527295,378393249537,378393320528
01,73357334914,378123464259,378123534767
01,71802730703,377430390452,377430463072
02,79542942984,377965485322,377965564570
02,74906819266,377842735719,377842800242
02,71414267421,378313007592,378313050252
02,75223805077,377221531073,377221608656
01,74081869316,377993599508,377993676713
01,71802730703,378528844701,378528897856
01,73357334914,378412497391,378412553276
02,73364056802,377145985825,377146073089
02,79526615710,376608505107,376608576391
01,74060523103,376127805544,376127879951
02,75979226137,376516514591,376516596007
01,70162987746,377849051072,377849088846
01,77797501526,377744034834,377744111599
02,75331088869,377860984225,377861057437
01,77812594022,376667673160,376667739884
02,71316159259,377076206792,377076246869
01,75708242708,377003673317,377003735209
01,77716096257,376226238004,376226305769
02,78731026887,377205910838,377205969787
02,79542942984,377826376635,377826425359
01,71432059796,378031585841,378031666764
02,73834836658,378301825360,378301890174
02,79930059730,377123538367,377123631486
